Itemset,Size,Support_Count,Support_Percentage,Support_Decimal
"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",3,138,0.98%,0.009808102345415778
"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",3,126,0.90%,0.008955223880597015
"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",3,153,1.09%,0.010874200426439232
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES",3,173,1.23%,0.012295664534470504
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",3,207,1.47%,0.014712153518123668
"HOME BUILDING BLOCK WORD, RED HANGING HEART T-LIGHT HOLDER, WHITE HANGING HEART T-LIGHT HOLDER",3,111,0.79%,0.00788912579957356
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI",3,124,0.88%,0.008813077469793887
"CHOCOLATE HOT WATER BOTTLE, HOT WATER BOTTLE TEA AND SYMPATHY, RED WOOLLY HOTTIE WHITE HEART.",3,100,0.71%,0.007107320540156361
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG STRAWBERRY",3,108,0.77%,0.00767590618336887
"WOOD S/3 CABINET ANT WHITE FINISH, WOODEN FRAME ANTIQUE WHITE, WOODEN PICTURE FRAME WHITE FINISH",3,224,1.59%,0.015920398009950248
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 MUSHROOM CAKE CASES",3,109,0.77%,0.007746979388770434
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 MUSHROOM CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",3,131,0.93%,0.009310589907604833
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 MUSHROOM CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",3,110,0.78%,0.007818052594171997
"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 MUSHROOM CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",3,104,0.74%,0.0073916133617626155
"PACK OF 60 MUSHROOM CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",3,104,0.74%,0.0073916133617626155
"FELTCRAFT BUTTERFLY HEARTS, PINK BLUE FELT CRAFT TRINKET BOX, PINK CREAM FELT CRAFT TRINKET BOX",3,112,0.80%,0.007960199004975124
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG SCANDINAVIAN PAISLEY",3,124,0.88%,0.008813077469793887
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG STRAWBERRY",3,123,0.87%,0.008742004264392323
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI",3,113,0.80%,0.008031272210376687
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",3,153,1.09%,0.010874200426439232
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",3,119,0.85%,0.00845771144278607
"JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",3,137,0.97%,0.009737029140014215
"CREAM CUPID HEARTS COAT HANGER, WOODEN FRAME ANTIQUE WHITE, WOODEN PICTURE FRAME WHITE FINISH",3,116,0.82%,0.00824449182658138
"WHITE HANGING HEART T-LIGHT HOLDER, WOOD 2 DRAWER CABINET WHITE FINISH, WOODEN FRAME ANTIQUE WHITE",3,163,1.16%,0.011584932480454868
"WHITE HANGING HEART T-LIGHT HOLDER, WOOD 2 DRAWER CABINET WHITE FINISH, WOODEN PICTURE FRAME WHITE FINISH",3,156,1.11%,0.011087420042643924
"WHITE HANGING HEART T-LIGHT HOLDER, WOOD S/3 CABINET ANT WHITE FINISH, WOODEN FRAME ANTIQUE WHITE",3,167,1.19%,0.011869225302061123
"WHITE HANGING HEART T-LIGHT HOLDER, WOODEN FRAME ANTIQUE WHITE, WOODEN PICTURE FRAME WHITE FINISH",3,275,1.95%,0.01954513148542999
"WOOD 2 DRAWER CABINET WHITE FINISH, WOOD S/3 CABINET ANT WHITE FINISH, WOODEN PICTURE FRAME WHITE FINISH",3,208,1.48%,0.014783226723525231
"WOOD 2 DRAWER CABINET WHITE FINISH, WOODEN FRAME ANTIQUE WHITE, WOODEN PICTURE FRAME WHITE FINISH",3,232,1.65%,0.01648898365316276
"HOME BUILDING BLOCK WORD, LOVE BUILDING BLOCK WORD, WHITE HANGING HEART T-LIGHT HOLDER",3,180,1.28%,0.01279317697228145
"JUMBO BAG STRAWBERRY, JUMBO BAG TOYS, JUMBO STORAGE BAG SUKI",3,104,0.74%,0.0073916133617626155
"RED HANGING HEART T-LIGHT HOLDER, WHITE HANGING HEART T-LIGHT HOLDER, WOODEN PICTURE FRAME WHITE FINISH",3,112,0.80%,0.007960199004975124
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 72 SKULL CAKE CASES",3,128,0.91%,0.009097370291400142
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG RED SPOTTY",3,162,1.15%,0.011513859275053304
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",3,192,1.36%,0.013646055437100213
"JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI",3,117,0.83%,0.008315565031982943
"RED HANGING HEART T-LIGHT HOLDER, WHITE HANGING HEART T-LIGHT HOLDER, WOODEN FRAME ANTIQUE WHITE",3,119,0.85%,0.00845771144278607
"HANGING HEART ZINC T-LIGHT HOLDER, SINGLE HEART ZINC T-LIGHT HOLDER, WHITE HANGING HEART T-LIGHT HOLDER",3,115,0.82%,0.008173418621179816
"FELTCRAFT 6 FLOWER FRIENDS, PINK BLUE FELT CRAFT TRINKET BOX, PINK CREAM FELT CRAFT TRINKET BOX",3,116,0.82%,0.00824449182658138
"PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 MUSHROOM CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",3,101,0.72%,0.007178393745557924
"3 STRIPEY MICE FELTCRAFT, FELTCRAFT 6 FLOWER FRIENDS, FELTCRAFT BUTTERFLY HEARTS",3,122,0.87%,0.00867093105899076
"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 72 SKULL CAKE CASES",3,104,0.74%,0.0073916133617626155
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 MUSHROOM CAKE CASES",3,123,0.87%,0.008742004264392323
"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 72 SKULL CAKE CASES",3,105,0.75%,0.007462686567164179
"COOK WITH WINE METAL SIGN, GIN + TONIC DIET METAL SIGN, WHITE HANGING HEART T-LIGHT HOLDER",3,114,0.81%,0.00810234541577825
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG STRAWBERRY",3,119,0.85%,0.00845771144278607
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK WITH WHITE SPOTS, JUMBO STORAGE BAG SUKI",3,104,0.74%,0.0073916133617626155
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG SCANDINAVIAN PAISLEY",3,100,0.71%,0.007107320540156361
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG STRAWBERRY",3,119,0.85%,0.00845771144278607
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",3,147,1.04%,0.010447761194029851
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI",3,106,0.75%,0.007533759772565742
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",3,139,0.99%,0.009879175550817342
"COOK WITH WINE METAL SIGN, GIN + TONIC DIET METAL SIGN, PLEASE ONE PERSON METAL SIGN",3,154,1.09%,0.010945273631840797
"COOK WITH WINE METAL SIGN, HAND OVER THE CHOCOLATE   SIGN, PLEASE ONE PERSON METAL SIGN",3,121,0.86%,0.008599857853589197
"GIN + TONIC DIET METAL SIGN, HAND OVER THE CHOCOLATE   SIGN, PLEASE ONE PERSON METAL SIGN",3,123,0.87%,0.008742004264392323
"GIN + TONIC DIET METAL SIGN, NO SINGING METAL SIGN, PLEASE ONE PERSON METAL SIGN",3,102,0.72%,0.007249466950959489
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,105,0.75%,0.007462686567164179
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",3,130,0.92%,0.00923951670220327
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,140,1.00%,0.009950248756218905
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",3,113,0.80%,0.008031272210376687
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,109,0.77%,0.007746979388770434
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG SPACEBOY DESIGN, JUMBO SHOPPER VINTAGE RED PAISLEY",3,101,0.72%,0.007178393745557924
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG SPACEBOY DESIGN, JUMBO STORAGE BAG SUKI",3,111,0.79%,0.00788912579957356
"JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",3,131,0.93%,0.009310589907604833
"JUMBO BAG SPACEBOY DESIGN, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",3,125,0.89%,0.008884150675195452
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG PINK RETROSPOT",3,142,1.01%,0.010092395167022032
"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY",3,188,1.34%,0.013361762615493959
"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK RETROSPOT, LUNCH BAG WOODLAND",3,146,1.04%,0.010376687988628288
"LUNCH BAG CARS BLUE, LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY",3,181,1.29%,0.012864250177683013
"LUNCH BAG CARS BLUE, LUNCH BAG PINK RETROSPOT, LUNCH BAG WOODLAND",3,147,1.04%,0.010447761194029851
"LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY, LUNCH BAG WOODLAND",3,183,1.30%,0.01300639658848614
"LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY, WHITE HANGING HEART T-LIGHT HOLDER",3,111,0.79%,0.00788912579957356
"72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES",3,100,0.71%,0.007107320540156361
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG STRAWBERRY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,130,0.92%,0.00923951670220327
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG STRAWBERRY, LUNCH BAG PINK RETROSPOT",3,101,0.72%,0.007178393745557924
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO STORAGE BAG SUKI, LUNCH BAG SUKI  DESIGN",3,102,0.72%,0.007249466950959489
"JUMBO BAG PINK WITH WHITE SPOTS, LUNCH BAG PINK RETROSPOT, LUNCH BAG SUKI  DESIGN",3,114,0.81%,0.00810234541577825
"JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG STRAWBERRY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,124,0.88%,0.008813077469793887
"JUMBO BAG STRAWBERRY, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",3,146,1.04%,0.010376687988628288
"JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI, LUNCH BAG SUKI  DESIGN",3,108,0.77%,0.00767590618336887
"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI, LUNCH BAG SUKI  DESIGN",3,111,0.79%,0.00788912579957356
"JUMBO STORAGE BAG SUKI, LUNCH BAG PINK RETROSPOT, LUNCH BAG SUKI  DESIGN",3,119,0.85%,0.00845771144278607
"JUMBO STORAGE BAG SUKI, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG SUKI  DESIGN",3,126,0.90%,0.008955223880597015
"LUNCH BAG PINK RETROSPOT, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG SUKI  DESIGN",3,191,1.36%,0.01357498223169865
"PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES",3,113,0.80%,0.008031272210376687
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",3,161,1.14%,0.011442786069651741
"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK RETROSPOT, LUNCH BAG SPACEBOY DESIGN",3,168,1.19%,0.011940298507462687
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN, LUNCH BAG WOODLAND",3,182,1.29%,0.012935323383084577
"LUNCH BAG CARS BLUE, LUNCH BAG PINK RETROSPOT, LUNCH BAG SPACEBOY DESIGN",3,154,1.09%,0.010945273631840797
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG WOODLAND",3,177,1.26%,0.01257995735607676
"LUNCH BAG PINK RETROSPOT, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG WOODLAND",3,147,1.04%,0.010447761194029851
"PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES, PACK OF 72 SKULL CAKE CASES",3,101,0.72%,0.007178393745557924
"LUNCH BAG CARS BLUE, LUNCH BAG PINK RETROSPOT, LUNCH BAG SUKI  DESIGN",3,165,1.17%,0.011727078891257996
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG SUKI  DESIGN",3,217,1.54%,0.015422885572139304
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG STRAWBERRY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,110,0.78%,0.007818052594171997
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG STRAWBERRY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,105,0.75%,0.007462686567164179
"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI",3,100,0.71%,0.007107320540156361
"JUMBO STORAGE BAG SUKI, LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI  DESIGN",3,132,0.94%,0.009381663113006396
"JUMBO STORAGE BAG SUKI, LUNCH BAG RED SPOTTY, LUNCH BAG SUKI  DESIGN",3,121,0.86%,0.008599857853589197
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED SPOTTY, LUNCH BAG SPACEBOY DESIGN",3,179,1.27%,0.012722103766879886
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED SPOTTY, LUNCH BAG SUKI  DESIGN",3,166,1.18%,0.01179815209665956
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN, LUNCH BAG SUKI  DESIGN",3,210,1.49%,0.014925373134328358
"LUNCH BAG RED SPOTTY, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG SUKI  DESIGN",3,190,1.35%,0.013503909026297086
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES",3,104,0.74%,0.0073916133617626155
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES",3,138,0.98%,0.009808102345415778
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",3,110,0.78%,0.007818052594171997
"PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",3,103,0.73%,0.007320540156361052
"JUMBO BAG SPACEBOY DESIGN, JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",3,102,0.72%,0.007249466950959489
"LUNCH BAG CARS BLUE, LUNCH BAG SUKI  DESIGN, LUNCH BAG WOODLAND",3,183,1.30%,0.01300639658848614
"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG SUKI  DESIGN, LUNCH BAG WOODLAND",3,203,1.44%,0.014427860696517412
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES",3,142,1.01%,0.010092395167022032
"JUMBO STORAGE BAG SUKI, LUNCH BAG CARS BLUE, LUNCH BAG SUKI  DESIGN",3,126,0.90%,0.008955223880597015
"JUMBO STORAGE BAG SUKI, LUNCH BAG SUKI  DESIGN, LUNCH BAG WOODLAND",3,106,0.75%,0.007533759772565742
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG SUKI  DESIGN",3,184,1.31%,0.013077469793887705
"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK RETROSPOT, LUNCH BAG SUKI  DESIGN",3,161,1.14%,0.011442786069651741
"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI  DESIGN, LUNCH BAG WOODLAND",3,174,1.24%,0.012366737739872069
"LUNCH BAG PINK RETROSPOT, LUNCH BAG SUKI  DESIGN, LUNCH BAG WOODLAND",3,154,1.09%,0.010945273631840797
"JUMBO BAG SPACEBOY DESIGN, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG SUKI  DESIGN",3,101,0.72%,0.007178393745557924
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES, PACK OF 72 SKULL CAKE CASES",3,103,0.73%,0.007320540156361052
"JUMBO BAG PINK WITH WHITE SPOTS, LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY",3,137,0.97%,0.009737029140014215
"LUNCH BAG CARS BLUE, LUNCH BAG RED SPOTTY, LUNCH BAG SPACEBOY DESIGN",3,147,1.04%,0.010447761194029851
"LUNCH BAG RED SPOTTY, LUNCH BAG SPACEBOY DESIGN, LUNCH BAG WOODLAND",3,157,1.12%,0.011158493248045487
"LUNCH BAG CARS BLUE, LUNCH BAG RED SPOTTY, LUNCH BAG SUKI  DESIGN",3,171,1.22%,0.012153518123667377
"LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY, LUNCH BAG SPACEBOY DESIGN",3,179,1.27%,0.012722103766879886
"LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY, LUNCH BAG SUKI  DESIGN",3,204,1.45%,0.014498933901918977
"LUNCH BAG RED SPOTTY, LUNCH BAG SUKI  DESIGN, LUNCH BAG WOODLAND",3,167,1.19%,0.011869225302061123
"JUMBO STORAGE BAG SUKI, LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY",3,103,0.73%,0.007320540156361052
"REGENCY CAKESTAND 3 TIER, STRAWBERRY CERAMIC TRINKET BOX, SWEETHEART CERAMIC TRINKET BOX",3,102,0.72%,0.007249466950959489
"PLASTERS IN TIN CIRCUS PARADE, PLASTERS IN TIN SKULLS, PLASTERS IN TIN SPACEBOY",3,107,0.76%,0.007604832977967307
"PLASTERS IN TIN CIRCUS PARADE, PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN VINTAGE PAISLEY",3,117,0.83%,0.008315565031982943
"PLASTERS IN TIN SKULLS, PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN VINTAGE PAISLEY",3,104,0.74%,0.0073916133617626155
"PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN VINTAGE PAISLEY, PLASTERS IN TIN WOODLAND ANIMALS",3,113,0.80%,0.008031272210376687
"PLASTERS IN TIN CIRCUS PARADE, PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN STRONGMAN",3,134,0.95%,0.009523809523809525
"PLASTERS IN TIN CIRCUS PARADE, PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN WOODLAND ANIMALS",3,145,1.03%,0.010305614783226724
"PLASTERS IN TIN CIRCUS PARADE, PLASTERS IN TIN STRONGMAN, PLASTERS IN TIN WOODLAND ANIMALS",3,103,0.73%,0.007320540156361052
"PLASTERS IN TIN SKULLS, PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN WOODLAND ANIMALS",3,122,0.87%,0.00867093105899076
"HEART OF WICKER LARGE, HEART OF WICKER SMALL, WHITE HANGING HEART T-LIGHT HOLDER",3,197,1.40%,0.014001421464108032
"HEART OF WICKER LARGE, RED HANGING HEART T-LIGHT HOLDER, WHITE HANGING HEART T-LIGHT HOLDER",3,123,0.87%,0.008742004264392323
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",3,134,0.95%,0.009523809523809525
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",3,115,0.82%,0.008173418621179816
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",3,132,0.94%,0.009381663113006396
"JUMBO BAG OWLS, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",3,112,0.80%,0.007960199004975124
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",3,120,0.85%,0.008528784648187633
"JUMBO BAG PINK WITH WHITE SPOTS, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",3,107,0.76%,0.007604832977967307
"JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN, JUMBO STORAGE BAG SUKI",3,105,0.75%,0.007462686567164179
"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,118,0.84%,0.008386638237384506
"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",3,149,1.06%,0.010589907604832978
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",3,128,0.91%,0.009097370291400142
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI",3,104,0.74%,0.0073916133617626155
"JUMBO BAG RED RETROSPOT, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",3,106,0.75%,0.007533759772565742
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, LUNCH BAG SUKI  DESIGN",3,116,0.82%,0.00824449182658138
"CERAMIC STRAWBERRY CAKE MONEY BANK, STRAWBERRY CERAMIC TRINKET BOX, SWEETHEART CERAMIC TRINKET BOX",3,127,0.90%,0.009026297085998579
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",3,100,0.71%,0.007107320540156361
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG RED RETROSPOT, JUMBO BAG SCANDINAVIAN PAISLEY",3,102,0.72%,0.007249466950959489
"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",3,172,1.22%,0.01222459132906894
"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN, HAND WARMER UNION JACK",3,125,0.89%,0.008884150675195452
"HAND WARMER BIRD DESIGN, HAND WARMER SCOTTY DOG DESIGN, HAND WARMER UNION JACK",3,101,0.72%,0.007178393745557924
"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN, HAND WARMER UNION JACK",3,120,0.85%,0.008528784648187633
"60 TEATIME FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",4,112,0.80%,0.007960199004975124
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",4,107,0.76%,0.007604832977967307
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",4,103,0.73%,0.007320540156361052
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 72 RETRO SPOT CAKE CASES",4,115,0.82%,0.008173418621179816
"WHITE HANGING HEART T-LIGHT HOLDER, WOOD 2 DRAWER CABINET WHITE FINISH, WOOD S/3 CABINET ANT WHITE FINISH, WOODEN FRAME ANTIQUE WHITE",4,131,0.93%,0.009310589907604833
"WHITE HANGING HEART T-LIGHT HOLDER, WOOD 2 DRAWER CABINET WHITE FINISH, WOOD S/3 CABINET ANT WHITE FINISH, WOODEN PICTURE FRAME WHITE FINISH",4,122,0.87%,0.00867093105899076
"WHITE HANGING HEART T-LIGHT HOLDER, WOOD 2 DRAWER CABINET WHITE FINISH, WOODEN FRAME ANTIQUE WHITE, WOODEN PICTURE FRAME WHITE FINISH",4,137,0.97%,0.009737029140014215
"WHITE HANGING HEART T-LIGHT HOLDER, WOOD S/3 CABINET ANT WHITE FINISH, WOODEN FRAME ANTIQUE WHITE, WOODEN PICTURE FRAME WHITE FINISH",4,125,0.89%,0.008884150675195452
"WOOD 2 DRAWER CABINET WHITE FINISH, WOOD S/3 CABINET ANT WHITE FINISH, WOODEN FRAME ANTIQUE WHITE, WOODEN PICTURE FRAME WHITE FINISH",4,191,1.36%,0.01357498223169865
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG RED SPOTTY, LUNCH BAG WOODLAND",4,106,0.75%,0.007533759772565742
"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK RETROSPOT, LUNCH BAG RED SPOTTY, LUNCH BAG WOODLAND",4,108,0.77%,0.00767590618336887
